fully charge,4
product described,4
still work,4
card micro,4
port stopped,3
next time,3
done blu,3
ordered black,3
minute phone,3
metal frame,3
pay shipping,3
love thing,3
could hear,3
happy still,3
camera excellent,3
another reviewer,3
came perfect,3
screen freezes,3
charge get,3
long battery,3
well great,3
taking time,3
phone thanks,3
trying figure,3
travel adapter,3
one gold,3
hear person,3
also like,3
expandable storage,3
buy got,3
sim micro,3
fits well,3
card using,3
great ok,3
microsd card,3
everything good,3
without charging,3
said would,3
bang buck,3
anyone looking,3
support unlocked,3
really liked,3
little month,3
know much,3
button volume,3
replace phone,3
got old,3
bringing back,3
contact water,3
battery dead,3
time said,3
little nervous,3
completely satisfied,3
device works,3
still hard,3
built like,3
card time,3
great color,3
buying refurbished,3
wall socket,3
sony z,3
completely useless,3
without touching,3
phones blu,3
great phones,3
problems product,3
fine first,3
buying brand,3
wish would,3
better battery,3
nice screen,3
look good,3
gift phone,3
overheating problems,3
screen completely,3
screen work,3
nice looking,3
feels great,3
love bought,3
like nice,3
phone hope,3
awesome price,3
hard hear,3
worse phone,3
phone read,3
happy iphone,3
let start,3
one good,3
selling phone,3
day far,3
email text,3
phone size,3
phone top,3
cheap price,3
work right,3
started freezing,3
cases available,3
working phone,3
looks much,3
actual phone,3
back data,3
totally worth,3
problem one,3
many problems,3
phone finally,3
right phone,3
phones without,3
one blu,3
called seller,3
long phone,3
app phone,3
thing noticed,3
day using,3
unable use,3
act like,3
overall pleased,3
back days,3
camera app,3
great love,3
unlocked great,3
apps everything,3
restore phone,3
within week,3
condition came,3
product like,3
listen music,3
good size,3
apps work,3
day late,3
battery sucks,3
excellent shape,3
box phone,3
phone water,3
phone terrible,3
would turn,3
new update,3
phone let,3
much needed,3
charge battery,3
life could,3
charging phone,3
apps come,3
less two,3
phone thank,3
item described,3
phone real,3
working screen,3
internal space,3
great well,3
great choice,3
love came,3
good service,3
time unlocked,3
camera shutter,3
piece crap,3
still charge,3
went blank,3
made switch,3
amazon music,3
price battery,3
came right,3
comes good,3
day two,3
performance great,3
buyer beware,3
android phones,3
since phone,3
edge screen,3
great bought,3
